customer_id,first_name,last_name,email,phone,region,created_at,updated_at
CUST_001038,Grace,Williams,grace.williams1038@example.com,711-407-9013,South,2025-12-05T06:14:37.178837Z,2026-03-09T01:44:22.429635Z
CUST_001860,Sofia,Miller,sofia.miller1860@example.com,843-231-1596,West,2025-05-22T21:35:59.639886Z,2026-06-01T07:01:24.232797Z
CUST_001638,Sofia,Tan,sofia.tan1638@example.com,377-260-6709,Central,2026-03-22T05:00:10.256564Z,2026-04-19T11:04:02.161443Z
CUST_000876,James,Khan,james.khan876@example.com,480-740-1937,South,2024-09-14T22:59:30.637058Z,2025-05-31T20:29:31.182212Z
CUST_001564,Rohan,Khan,rohan.khan1564@example.com,385-319-5421,South,2024-12-26T23:58:59.696588Z,2025-12-11T23:01:37.284790Z
CUST_001710,Nina,Brown,nina.brown1710@example.com,975-689-3938,North,2025-10-04T10:53:39.780361Z,2025-11-17T18:38:46.074430Z
CUST_001312,Daniel,Schmidt,daniel.schmidt1312@example.com,211-256-6538,South,2024-10-06T11:37:48.254969Z,2026-01-03T20:26:17.568977Z
CUST_001279,Vikram,Nair,vikram.nair1279@example.com,619-577-3287,North,2024-11-29T23:43:05.121565Z,2026-03-15T03:24:25.109581Z
CUST_000483,Daniel,Johnson,daniel.johnson483@example.com,342-955-2410,North,2025-10-09T16:21:04.978481Z,2026-05-09T18:48:24.092744Z
CUST_000935,Fatima,Kulkarni,fatima.kulkarni935@example.com,869-709-7830,South,2026-01-11T08:30:59.897830Z,2026-05-12T09:23:09.321107Z
CUST_000979,Michael,Johnson,michael.johnson979@example.com,520-736-9146,North,2024-11-01T06:16:54.741758Z,2025-12-21T15:22:21.845044Z
CUST_000229,Daniel,Rossi,daniel.rossi229@example.com,673-204-3290,West,2025-04-13T07:08:12.863684Z,2025-05-31T12:23:43.660914Z
CUST_001691,Vikram,Sharma,vikram.sharma1691@example.com,258-750-3870,North,2024-12-01T21:57:56.277413Z,2026-03-13T08:17:13.341902Z
CUST_001612,Nina,Brown,nina.brown1612@example.com,915-397-7623,West,2026-02-15T21:55:59.644312Z,2026-05-25T10:14:19.576665Z
CUST_001195,Liam,Miller,liam.miller1195@example.com,939-842-9656,West,2024-12-12T08:05:29.915872Z,2025-12-24T01:52:24.305791Z
CUST_001423,Rohan,Johnson,rohan.johnson1423@example.com,399-222-7970,North,2025-11-18T18:44:50.129413Z,2026-05-06T06:48:25.554787Z
CUST_000788,Michael,Lim,michael.lim788@example.com,495-212-1136,North,2025-11-09T14:43:09.548600Z,2026-05-05T09:39:35.696590Z
CUST_001384,Ava,Rossi,ava.rossi1384@example.com,934-549-8823,North,2026-02-11T07:30:32.280028Z,2026-05-21T22:43:08.751468Z
CUST_000638,Arjun,Iyer,arjun.iyer638@example.com,443-842-8270,South,2026-05-20T08:20:41.825198Z,2026-05-24T01:33:50.435047Z
CUST_000636,Vikram,Williams,vikram.williams636@example.com,882-593-2106,North,2026-07-06T18:28:24.535849Z,2026-07-16T20:47:14.527874Z
CUST_001624,James,Sharma,james.sharma1624@example.com,955-429-7741,South,2026-06-30T16:38:56.485882Z,2026-07-20T15:45:21.360984Z
CUST_000500,Ananya,Iyer,ananya.iyer500@example.com,304-859-3764,South,2026-07-13T10:12:38.885029Z,2026-07-22T12:07:14.878821Z
CUST_000738,Lukas,Lim,lukas.lim738@example.com,898-523-9289,Central,2025-08-18T21:02:39.675143Z,2025-09-29T01:47:50.256709Z
CUST_000480,Aarav,Jones,aarav.jones480@example.com,565-194-6347,East,2025-03-14T18:33:14.819234Z,2025-10-28T08:12:01.087649Z
CUST_001787,Divya,Smith,divya.smith1787@example.com,647-777-5977,Central,2026-01-06T01:15:45.331541Z,2026-06-24T01:26:31.343831Z
CUST_001188,Sofia,Weber,sofia.weber1188@example.com,354-279-5734,North,2026-01-17T10:24:30.042344Z,2026-02-05T16:27:29.027526Z
CUST_000984,Laura,Kulkarni,laura.kulkarni984@example.com,842-689-7342,West,2026-03-18T11:51:51.276359Z,2026-06-28T13:23:23.943773Z
CUST_001780,Lisa,Miller,lisa.miller1780@example.com,931-655-8340,South,2025-05-07T08:51:29.468323Z,2026-06-20T18:20:45.272095Z
CUST_001723,Divya,Kulkarni,divya.kulkarni1723@example.com,871-512-1529,East,2024-11-23T21:43:10.153868Z,2026-07-24T00:20:14.629795Z
CUST_000332,Priya,Brown,priya.brown332@example.com,288-382-7544,North,2024-08-01T18:12:33.016112Z,2025-01-09T23:45:04.963827Z
CUST_001900,Priya,Desai,priya.desai1900@example.com,854-875-1585,Central,2026-01-04T01:18:03.285148Z,2026-05-31T07:04:22.425372Z
CUST_000702,Lukas,Lim,lukas.lim702@example.com,415-698-7292,South,2026-05-28T20:47:38.126200Z,2026-06-14T01:37:58.926984Z
CUST_001183,Sofia,Reddy,sofia.reddy1183@example.com,547-637-9807,North,2026-02-17T17:08:52.186971Z,2026-03-10T01:27:31.891546Z
CUST_001356,Olivia,Reddy,olivia.reddy1356@example.com,909-708-4878,East,2025-08-22T04:27:56.735620Z,2025-09-02T11:29:54.661714Z
CUST_001309,James,Patel,james.patel1309@example.com,320-364-2448,East,2025-03-23T11:27:02.518369Z,2026-03-23T17:41:15.185628Z
CUST_000478,Sofia,Kulkarni,sofia.kulkarni478@example.com,614-611-3381,South,2024-12-03T04:00:47.572675Z,2024-12-28T16:21:41.739719Z
CUST_000476,Lisa,Patel,lisa.patel476@example.com,370-733-3634,North,2025-05-19T05:53:45.726515Z,2026-01-07T21:50:09.169087Z
CUST_000466,Rohan,Rossi,rohan.rossi466@example.com,616-323-3174,West,2026-07-11T02:01:30.701534Z,2026-07-22T09:10:45.481592Z
CUST_000573,Nina,Patel,nina.patel573@example.com,321-716-7694,West,2026-02-24T09:02:33.160751Z,2026-05-29T03:23:19.392649Z
CUST_001639,Emma,Brown,emma.brown1639@example.com,260-216-4706,Central,2025-07-06T22:43:57.035012Z,2025-12-29T07:54:25.609112Z
CUST_001359,Ananya,Rossi,ananya.rossi1359@example.com,487-194-7599,East,2026-05-23T05:10:09.632457Z,2026-06-10T15:21:32.616179Z
CUST_001833,Lisa,Davis,lisa.davis1833@example.com,484-958-3361,South,2025-06-28T20:10:24.883370Z,2026-05-22T22:18:22.787116Z
CUST_001872,Laura,Davis,laura.davis1872@example.com,567-800-4944,South,2025-01-29T12:38:13.497904Z,2025-05-31T00:25:14.132332Z
CUST_000177,Vikram,Clark,vikram.clark177@example.com,366-677-4939,West,2024-10-18T21:57:34.347843Z,2025-08-20T12:48:47.146748Z
CUST_001377,Ava,Smith,ava.smith1377@example.com,200-184-3215,East,2024-10-25T18:22:55.062412Z,2025-04-24T00:10:55.437970Z
CUST_000587,Michael,Khan,michael.khan587@example.com,451-778-6269,North,2025-11-07T19:21:01.958417Z,2026-03-26T22:08:41.967057Z
CUST_001233,Vikram,Davis,vikram.davis1233@example.com,725-274-4058,West,2025-12-25T20:05:56.515454Z,2026-06-13T18:34:52.191251Z
CUST_001670,James,Smith,james.smith1670@example.com,945-484-2349,North,2024-09-22T20:54:22.921142Z,2025-11-01T13:16:57.434208Z
CUST_000349,Liam,Weber,liam.weber349@example.com,736-883-2363,South,2024-08-27T02:41:59.928483Z,2025-10-07T12:19:14.259414Z
CUST_001981,David,Davis,david.davis1981@example.com,572-606-4399,South,2024-08-26T16:30:47.300412Z,2025-09-11T01:10:46.146580Z
CUST_001875,Meera,Clark,meera.clark1875@example.com,301-485-3395,East,2025-07-16T22:45:43.294411Z,2026-02-21T22:31:04.539096Z
CUST_001222,Ava,Nair,ava.nair1222@example.com,608-654-3440,North,2025-02-13T09:54:32.285109Z,2025-11-13T20:57:02.896151Z
CUST_000107,Lukas,Brown,lukas.brown107@example.com,419-449-8967,North,2025-06-13T04:04:18.885447Z,2025-09-13T03:32:49.565990Z
CUST_001928,Divya,Miller,divya.miller1928@example.com,225-624-2349,South,2026-01-29T20:27:33.070023Z,2026-07-12T11:54:55.798000Z
CUST_000965,Mei,Iyer,mei.iyer965@example.com,248-919-9735,East,2026-01-26T16:10:23.166461Z,2026-06-09T03:43:10.665748Z
CUST_000906,Michael,Nair,michael.nair906@example.com,426-165-5715,North,2024-08-19T14:37:26.665607Z,2025-07-17T19:21:34.407937Z
CUST_000152,Lisa,Smith,lisa.smith152@example.com,940-686-1187,Central,2025-06-06T07:03:42.123967Z,2026-03-31T14:19:10.425110Z
CUST_000227,Meera,Davis,meera.davis227@example.com,748-466-4401,South,2025-09-21T03:05:10.846826Z,2025-11-21T21:19:52.738936Z
CUST_001956,Emily,Johnson,emily.johnson1956@example.com,847-874-8067,South,2024-10-22T20:05:37.243427Z,2025-07-14T10:06:05.499789Z
CUST_001878,Aarav,Nair,aarav.nair1878@example.com,893-729-2710,East,2025-07-28T15:27:26.746060Z,2025-11-05T13:21:03.361340Z
CUST_000910,Vikram,Jones,vikram.jones910@example.com,605-323-4462,East,2024-12-05T05:55:10.804126Z,2025-03-14T23:25:35.428360Z
CUST_000076,Grace,Miller,grace.miller76@example.com,574-643-9221,North,2024-12-14T08:58:52.990052Z,2026-06-19T15:51:18.782824Z
CUST_000414,Sarah,Williams,sarah.williams414@example.com,892-235-4361,North,2024-11-09T22:55:33.121462Z,2026-04-21T00:19:59.046168Z
CUST_000405,Michael,Schmidt,michael.schmidt405@example.com,414-726-1953,South,2025-03-03T20:33:05.507157Z,2026-02-22T23:44:38.979256Z
CUST_001457,Arjun,Reddy,arjun.reddy1457@example.com,505-293-5249,North,2025-08-05T07:05:04.233646Z,2026-05-14T17:35:23.050392Z
CUST_000642,Sarah,Tan,sarah.tan642@example.com,478-983-8883,South,2026-05-13T12:24:10.493578Z,2026-06-07T14:27:32.638996Z
CUST_001519,Sofia,Williams,sofia.williams1519@example.com,512-274-6673,North,2026-03-22T03:25:07.526759Z,2026-06-15T10:31:23.644819Z
CUST_001620,Sofia,Schmidt,sofia.schmidt1620@example.com,626-538-5107,West,2024-09-16T12:43:13.150802Z,2025-12-19T15:04:55.875387Z
CUST_001903,Rohan,Lim,rohan.lim1903@example.com,872-205-7632,North,2025-11-17T17:41:45.214125Z,2026-06-07T15:44:06.457107Z
CUST_000911,Emily,Desai,emily.desai911@example.com,527-888-6950,South,2026-04-06T21:40:48.667117Z,2026-05-11T10:32:34.558375Z
CUST_000148,Ava,Patel,ava.patel148@example.com,380-137-7504,Central,2025-01-27T23:55:59.303528Z,2026-03-30T01:00:19.595551Z
CUST_001207,Daniel,Smith,daniel.smith1207@example.com,294-361-1597,South,2025-10-03T09:08:33.562146Z,2025-11-11T13:47:02.869880Z
CUST_000960,Vikram,Tan,vikram.tan960@example.com,,West,2024-09-05T20:02:53.833379Z,2025-10-04T07:10:25.338199Z
CUST_000934,Sarah,Williams,sarah.williams934@example.com,901-407-4445,West,2025-11-27T05:12:49.415487Z,2025-12-23T05:54:10.639760Z
CUST_000110,Daniel,Johnson,daniel.johnson110@example.com,628-265-4271,West,2025-12-28T08:03:41.503935Z,2026-05-12T11:35:59.107573Z
CUST_000052,Vikram,Smith,vikram.smith52@example.com,499-814-3068,North,2024-09-25T03:55:00.601949Z,2026-04-14T09:30:30.461865Z
CUST_001846,Ava,Khan,ava.khan1846@example.com,873-488-3000,South,2026-04-22T05:15:41.159123Z,2026-05-06T03:22:18.919578Z
CUST_000831,Laura,Johnson,laura.johnson831@example.com,568-443-7686,North,2025-07-01T09:39:01.168100Z,2026-05-07T11:02:18.975499Z
CUST_001930,Sofia,Desai,sofia.desai1930@example.com,827-543-9146,East,2025-04-08T19:32:18.146284Z,2025-04-12T03:35:37.130853Z
CUST_001393,Rohan,Brown,rohan.brown1393@example.com,734-686-9009,Central,2026-01-20T18:06:27.111585Z,2026-02-20T03:32:27.221706Z
CUST_000958,Olivia,Tan,olivia.tan958@example.com,332-924-3336,North,2025-03-13T03:45:25.296012Z,2025-12-01T19:06:15.237212Z
CUST_001284,Emma,Desai,emma.desai1284@example.com,331-897-9135,East,2026-03-06T07:29:07.148770Z,2026-06-02T08:12:27.980595Z
CUST_001829,Laura,Rao,laura.rao1829@example.com,303-502-9821,East,2024-08-27T18:40:15.645829Z,2025-10-23T19:48:56.795782Z
CUST_000517,Omar,Patel,omar.patel517@example.com,220-156-2375,Central,2025-12-11T02:57:26.940334Z,2026-06-29T11:42:42.928744Z
CUST_001042,Rohan,Williams,rohan.williams1042@example.com,344-340-9499,East,2026-04-15T13:31:00.322969Z,2026-05-22T20:10:21.661084Z
CUST_001432,Fatima,Ahmed,fatima.ahmed1432@example.com,951-462-7635,East,2025-02-05T19:21:13.389641Z,2025-08-06T20:03:57.408537Z
CUST_001402,Meera,Lim,meera.lim1402@example.com,960-175-8695,North,2026-07-01T01:55:10.610313Z,2026-07-22T23:33:13.125128Z
CUST_001532,Fatima,Khan,fatima.khan1532@example.com,741-653-4072,West,2024-12-19T14:57:05.484570Z,2025-10-21T00:59:21.787074Z
CUST_001581,Vikram,Clark,vikram.clark1581@example.com,355-241-4645,West,2024-11-02T09:00:09.933948Z,2026-04-05T12:09:02.556666Z
CUST_001500,Tom,Iyer,tom.iyer1500@example.com,912-941-7541,East,2025-08-21T19:55:22.602665Z,2026-02-25T03:08:20.469989Z
CUST_000951,Emma,Schmidt,,314-567-1264,South,2025-04-19T12:54:06.371910Z,2026-01-04T11:19:53.068477Z
CUST_001617,Aarav,Davis,aarav.davis1617@example.com,325-470-7295,North,2025-12-26T15:34:41.789198Z,2026-04-23T07:30:42.757764Z
CUST_001068,Liam,Brown,liam.brown1068@example.com,528-852-6681,East,2026-02-05T11:29:22.804586Z,2026-03-14T09:09:52.705332Z
CUST_000596,Aarav,Weber,aarav.weber596@example.com,841-442-5102,South,2024-08-25T10:53:03.861545Z,2026-04-23T10:33:50.248243Z
CUST_000903,Michael,Khan,michael.khan903@example.com,222-288-5208,West,2025-10-07T02:53:58.454489Z,2026-04-30T03:50:12.598626Z
CUST_001287,Laura,Miller,laura.miller1287@example.com,433-233-3072,West,2024-08-23T03:21:20.273743Z,2025-10-19T05:52:56.717696Z
CUST_001982,Arjun,Ahmed,arjun.ahmed1982@example.com,589-170-5946,East,2025-05-23T12:11:31.444871Z,2026-04-29T06:46:13.000889Z
CUST_001819,Priya,Patel,priya.patel1819@example.com,801-233-4017,Central,2025-03-26T12:08:41.028868Z,2026-06-13T03:42:47.643772Z
CUST_001776,Mei,Smith,mei.smith1776@example.com,499-628-4437,North,2025-10-05T06:44:00.402599Z,2026-06-08T12:11:53.619032Z
CUST_000796,Omar,Nair,omar.nair796@example.com,779-593-6428,South,2024-11-08T18:43:32.775278Z,2025-09-01T22:03:44.215025Z
CUST_001453,Daniel,Iyer,daniel.iyer1453@example.com,690-879-1710,North,2025-01-25T16:22:12.301009Z,2025-05-22T20:45:50.432850Z
CUST_000812,Mei,Schmidt,mei.schmidt812@example.com,759-814-2816,South,2026-04-26T08:41:01.033842Z,2026-05-03T10:26:16.210251Z
CUST_001456,Emily,Schmidt,emily.schmidt1456@example.com,538-696-6527,East,2025-09-06T00:35:27.845324Z,2025-12-12T02:59:36.639090Z
CUST_000660,Meera,Ahmed,meera.ahmed660@example.com,932-129-3625,East,2024-11-17T12:49:17.231081Z,2026-02-05T23:16:42.499439Z
CUST_001395,Priya,Clark,priya.clark1395@example.com,690-647-4538,North,2025-07-14T19:09:32.952751Z,2025-11-12T18:30:57.180751Z
CUST_000194,Emma,Reddy,emma.reddy194@example.com,574-433-4228,East,2026-02-01T15:33:40.328628Z,2026-03-20T19:24:39.411612Z
CUST_000834,Lukas,Schmidt,lukas.schmidt834@example.com,789-400-4998,South,2025-05-03T11:14:29.330108Z,2025-08-10T23:07:44.252755Z
CUST_000605,Lisa,Williams,lisa.williams605@example.com,609-288-1110,West,2025-08-20T00:35:07.149319Z,2025-12-03T09:28:12.662002Z
CUST_000681,Rohan,Smith,rohan.smith681@example.com,616-167-6396,North,2024-11-21T10:49:17.153437Z,2026-06-05T07:17:00.102704Z
CUST_000832,Vikram,Tan,vikram.tan832@example.com,520-623-9326,North,2026-04-16T06:24:53.610990Z,2026-05-13T01:42:46.157364Z
CUST_001094,Lukas,Rao,lukas.rao1094@example.com,779-295-6710,South,2025-06-28T10:33:43.431530Z,2025-10-28T08:16:38.444436Z
CUST_000055,Priya,Lim,priya.lim55@example.com,840-316-5335,Central,2024-11-10T05:35:04.164136Z,2025-06-10T00:26:28.722858Z
CUST_000167,Mei,Clark,mei.clark167@example.com,529-894-5637,North,2025-04-03T11:19:16.377114Z,2026-01-10T16:56:31.488640Z
CUST_001496,Liam,Rao,liam.rao1496@example.com,889-653-9324,East,2025-01-04T05:29:47.629236Z,2025-04-15T23:54:04.554020Z
CUST_001839,James,Rossi,james.rossi1839@example.com,489-692-2360,North,2025-09-15T09:41:57.967521Z,2025-09-20T05:57:58.040530Z
CUST_000495,Rohan,Iyer,rohan.iyer495@example.com,556-460-3630,West,2025-05-12T19:15:32.597935Z,2026-03-04T02:06:52.606217Z
CUST_000813,Michael,Patel,michael.patel813@example.com,975-779-2021,North,2026-02-12T18:57:39.737244Z,2026-05-07T01:22:04.996050Z
CUST_000241,Rohan,Clark,rohan.clark241@example.com,211-371-4435,East,2025-07-10T08:50:06.755408Z,2026-02-23T00:03:24.459507Z
CUST_000713,Rohan,Iyer,rohan.iyer713@example.com,860-512-2642,North,2025-04-09T00:38:06.396230Z,2025-11-27T12:01:07.866713Z
CUST_001571,Liam,Desai,liam.desai1571@example.com,402-904-6341,South,2026-05-03T08:32:27.283554Z,2026-05-19T14:02:32.165381Z
CUST_001140,Michael,Ahmed,michael.ahmed1140@example.com,743-500-9662,East,2025-12-31T19:12:27.807101Z,2026-03-11T23:51:02.477052Z
CUST_000134,Vikram,Nair,vikram.nair134@example.com,628-354-3616,North,2025-08-29T23:20:12.800190Z,2026-07-10T05:31:32.489491Z
CUST_000479,Sarah,Weber,sarah.weber479@example.com,778-846-8243,Central,2026-03-11T15:57:02.146195Z,2026-04-17T21:35:07.323047Z
CUST_000719,Sarah,Brown,sarah.brown719@example.com,877-477-5348,West,2025-05-05T02:50:00.903572Z,2026-01-15T04:49:41.153709Z
CUST_000924,Liam,Kulkarni,liam.kulkarni924@example.com,801-973-9209,Central,2026-05-22T15:41:10.913081Z,2026-06-10T16:30:11.507509Z
CUST_000874,Liam,Miller,liam.miller874@example.com,574-975-8636,East,2025-01-30T13:13:39.586986Z,2025-02-24T06:24:23.187700Z
CUST_000344,Tom,Kulkarni,tom.kulkarni344@example.com,844-198-8370,North,2025-04-18T11:35:35.977109Z,2025-12-17T08:22:01.431762Z
CUST_001415,Sarah,Davis,sarah.davis1415@example.com,664-990-5524,North,2025-04-03T22:37:07.278601Z,2025-04-09T05:24:07.978452Z
CUST_000035,Meera,Clark,meera.clark35@example.com,455-968-2988,South,2024-09-21T21:33:35.624377Z,2026-04-14T10:48:57.464071Z
CUST_001745,Emma,Kulkarni,emma.kulkarni1745@example.com,417-404-9104,South,2025-05-28T16:09:56.637647Z,2025-08-06T00:51:43.506746Z
CUST_001421,Laura,Jones,laura.jones1421@example.com,399-579-1055,East,2025-09-21T20:52:02.969933Z,2025-12-26T20:44:22.854894Z
CUST_001848,Emily,Williams,emily.williams1848@example.com,975-771-9140,North,2025-06-27T00:08:40.380931Z,2025-09-24T09:31:46.848010Z
CUST_000529,Aarav,Clark,aarav.clark529@example.com,321-329-4328,South,2025-11-08T08:18:47.518172Z,2026-07-19T12:08:27.897935Z
CUST_000829,Fatima,Schmidt,fatima.schmidt829@example.com,242-666-4734,West,2026-03-17T08:16:01.711341Z,2026-06-06T11:34:45.046906Z
CUST_000381,Lisa,Johnson,lisa.johnson381@example.com,652-738-3389,North,2025-07-25T07:12:43.391979Z,2026-06-05T04:48:46.894188Z
CUST_000183,Rohan,Kulkarni,rohan.kulkarni183@example.com,695-901-2260,South,2025-10-06T23:40:31.622651Z,2026-03-08T19:12:29.112168Z
CUST_000592,Fatima,Ahmed,fatima.ahmed592@example.com,802-231-2065,East,2025-01-27T07:56:33.764305Z,2025-04-03T08:12:54.710912Z
CUST_001850,Mei,Rao,mei.rao1850@example.com,308-705-6582,Central,2024-09-01T21:58:25.218321Z,2025-09-14T11:23:49.529390Z
CUST_000469,Mei,Williams,mei.williams469@example.com,890-472-1844,West,2024-09-26T19:02:23.384232Z,2026-03-07T05:41:35.739113Z
CUST_000219,Daniel,Schmidt,daniel.schmidt219@example.com,370-476-3577,South,2025-12-25T18:43:46.120936Z,2026-05-19T07:47:32.002693Z
CUST_000506,Nina,Rossi,nina.rossi506@example.com,600-369-9105,West,2026-01-01T21:22:49.298254Z,2026-01-15T10:03:01.619145Z
CUST_000471,Emily,Smith,emily.smith471@example.com,255-164-7108,South,2025-10-08T16:53:07.493002Z,2026-02-26T22:34:43.865472Z
CUST_000008,Vikram,Schmidt,vikram.schmidt8@example.com,356-742-3621,South,2024-09-18T02:24:24.624834Z,2025-01-08T14:33:16.580099Z
CUST_001225,Grace,Williams,grace.williams1225@example.com,844-634-4209,North,2025-09-22T20:26:40.150625Z,2025-12-21T01:46:23.231222Z
CUST_001076,Fatima,Weber,fatima.weber1076@example.com,559-131-5190,Central,2025-12-25T12:48:34.807180Z,2026-03-16T03:27:44.615644Z
CUST_001190,Ananya,Rao,ananya.rao1190@example.com,433-429-7054,South,2025-05-03T05:50:36.393557Z,2026-01-19T23:02:35.748985Z
CUST_000529,Aarav,Clark,aarav.clark529@example.com,321-329-4328,South,2025-11-08T08:18:47.518172Z,2026-07-19T12:08:27.897935Z
CUST_000544,Meera,Miller,meera.miller544@example.com,725-449-8594,East,2024-11-04T22:09:59.519383Z,2024-12-15T16:40:41.550164Z
CUST_000922,Chen,Brown,chen.brown922@example.com,362-681-5992,East,2025-06-11T09:09:47.844311Z,2026-06-12T22:08:09.636956Z
CUST_001476,Sarah,Davis,sarah.davis1476@example.com,714-960-9496,West,2024-08-19T10:00:17.487194Z,2025-06-27T00:51:10.010825Z
CUST_001942,Liam,Patel,liam.patel1942@example.com,400-120-3229,North,2025-12-24T12:41:45.444045Z,2026-06-05T04:16:44.844030Z
CUST_000056,Mei,Weber,mei.weber56@example.com,923-389-8438,North,2025-03-26T08:50:50.655420Z,2025-08-20T18:42:51.979022Z
CUST_001974,Sofia,Johnson,sofia.johnson1974@example.com,440-648-9960,North,2024-08-03T05:02:49.576898Z,2024-11-11T23:12:43.766723Z
CUST_000932,Sofia,Rao,sofia.rao932@example.com,715-416-8209,South,2026-06-26T05:31:00.334713Z,2026-07-13T16:30:31.171055Z
CUST_000112,Aarav,Miller,aarav.miller112@example.com,441-495-2337,North,2025-12-28T03:53:45.681533Z,2026-04-02T10:50:09.144283Z
CUST_000551,Noah,Khan,noah.khan551@example.com,288-408-8592,West,2026-02-03T03:10:57.159826Z,2026-03-23T23:44:28.508608Z
CUST_001709,Michael,Rao,michael.rao1709@example.com,693-776-6173,Central,2026-06-04T01:31:31.519955Z,2026-06-16T06:41:10.076833Z
CUST_000968,Noah,Kulkarni,noah.kulkarni968@example.com,363-761-7865,West,2025-04-06T11:04:14.995151Z,2025-10-23T08:08:57.420940Z
CUST_000672,Rohan,Davis,rohan.davis672@example.com,481-747-8292,West,2026-05-28T02:07:31.672566Z,2026-06-21T21:58:32.235861Z
CUST_000938,Arjun,Desai,arjun.desai938@example.com,309-176-4983,East,2025-10-25T23:37:30.998291Z,2026-03-14T01:49:42.409010Z
CUST_001329,Lisa,Davis,lisa.davis1329@example.com,872-585-6089,South,2025-12-03T19:04:24.029096Z,2026-05-29T03:05:11.294577Z
CUST_001304,Mei,Tan,mei.tan1304@example.com,798-559-3401,South,2025-12-30T14:01:46.876903Z,2026-07-17T17:32:40.616192Z
CUST_001363,Ava,Rossi,ava.rossi1363@example.com,259-191-8954,East,2025-05-14T16:11:10.722308Z,2025-05-16T08:45:28.252046Z
CUST_001845,Mei,Desai,mei.desai1845@example.com,722-477-9042,Central,2025-12-01T06:38:04.250444Z,2026-07-06T17:50:05.039331Z
CUST_000557,Ananya,Miller,ananya.miller557@example.com,440-314-1770,Central,2025-12-19T08:22:43.166309Z,2026-03-06T05:52:55.937906Z
CUST_000799,Meera,Rao,meera.rao799@example.com,827-797-8194,West,2026-02-11T13:09:40.022709Z,2026-04-18T05:09:52.780768Z
CUST_000725,Mei,Kulkarni,,280-350-2262,North,2025-08-10T13:09:48.191285Z,2025-10-21T15:47:08.784447Z
CUST_001399,Priya,Smith,priya.smith1399@example.com,424-972-3149,Central,2026-07-14T11:54:59.133370Z,2026-07-16T22:56:06.255537Z
CUST_000215,Sarah,Khan,sarah.khan215@example.com,918-511-2350,East,2025-09-30T04:17:05.324960Z,2026-05-04T02:32:58.213068Z
CUST_001285,Emily,Rossi,emily.rossi1285@example.com,514-880-3135,South,2025-08-11T02:56:47.816338Z,2026-02-25T04:01:09.505258Z
CUST_001904,Rohan,Nair,rohan.nair1904@example.com,729-532-2848,South,2025-09-03T12:28:22.607274Z,2026-04-08T23:45:33.211775Z
CUST_000142,Arjun,Miller,arjun.miller142@example.com,953-844-2020,South,2026-04-19T17:20:42.501608Z,2026-06-18T16:24:20.181594Z
CUST_000436,Daniel,Brown,daniel.brown436@example.com,917-341-8944,West,2025-04-25T01:21:05.152117Z,2026-05-30T19:59:52.161638Z
CUST_001588,Olivia,Khan,olivia.khan1588@example.com,836-190-6454,North,2024-08-26T23:47:51.656326Z,2024-12-13T06:46:19.515708Z
CUST_001896,Arjun,Miller,arjun.miller1896@example.com,223-908-9347,West,2026-06-23T17:38:25.522993Z,2026-07-17T23:47:40.089961Z
CUST_000255,Ava,Miller,ava.miller255@example.com,257-627-3604,West,2026-01-11T12:08:49.892647Z,2026-04-16T16:56:36.030354Z
CUST_000607,Meera,Smith,meera.smith607@example.com,340-488-2818,Central,2024-08-22T14:15:23.848809Z,2026-07-16T11:42:10.986879Z
CUST_001434,Nina,Ahmed,nina.ahmed1434@example.com,990-224-6307,South,2026-02-24T02:14:49.404086Z,2026-05-13T05:25:42.060116Z
CUST_000489,Lisa,Nair,lisa.nair489@example.com,523-946-5932,East,2025-01-19T11:06:34.608222Z,2025-12-15T11:52:09.013524Z
CUST_000792,Chen,Miller,chen.miller792@example.com,342-799-4268,East,2025-06-27T06:19:19.089755Z,2026-04-19T09:36:59.658840Z
CUST_000098,Meera,Lim,meera.lim98@example.com,290-547-2734,South,2026-07-08T16:05:25.912811Z,2026-07-19T09:47:21.232335Z
CUST_000563,Liam,Davis,liam.davis563@example.com,,Central,2026-01-11T16:04:05.354737Z,2026-07-04T10:25:49.172306Z
CUST_001173,Sofia,Reddy,sofia.reddy1173@example.com,935-238-4616,North,2026-02-13T03:02:16.012266Z,2026-06-05T18:26:07.294032Z
CUST_000003,Michael,Nair,michael.nair3@example.com,552-718-5333,North,2024-11-08T17:07:59.396922Z,2025-11-10T02:35:18.869693Z
CUST_000849,Nina,Rossi,nina.rossi849@example.com,628-804-5310,East,2025-01-30T07:40:22.507755Z,2025-03-10T16:42:11.920534Z
CUST_000740,Liam,Davis,liam.davis740@example.com,606-886-8096,North,2025-02-01T10:21:38.509917Z,2025-05-22T06:44:47.499352Z
CUST_001029,David,Williams,david.williams1029@example.com,616-824-6605,South,2026-01-07T08:35:12.512575Z,2026-04-25T09:17:05.957724Z
CUST_001697,Tom,Jones,tom.jones1697@example.com,436-538-1629,South,2025-02-19T19:49:39.554633Z,2025-06-29T13:18:37.077269Z
CUST_000923,Sarah,Jones,sarah.jones923@example.com,,North,2025-03-22T11:46:32.781668Z,2025-04-05T16:25:30.648502Z
CUST_000388,Fatima,Iyer,fatima.iyer388@example.com,894-727-4726,North,2025-08-27T13:19:58.634775Z,2026-05-20T10:28:34.138173Z
